sentence_id	sentence	sentence_domain	source
d88fc3a9f86c346cbb11cbbc4801d842b7e4324205f53886de17293a59413f74	زما وچه میوه خوشه ده		زه دافغانستان یم 
d91f8ec498adae4e2924700dd4d5a8c1da93368feab510643d1424d881a8a6cc	زه یې کور ته ورغلم، خو هغه دباندي وتلی وو.		ولس
d92e43f0a984f4e5ec9ecbbe9d172d8c652e27ecb6f15d1ec4102f408ee2a99b	زه افغان یم او مسلمان هم یم 	general,history_law_government	سرچینه عرفان ولیزی 
d93f665f07ac93b69962face6f61f1ba5caa31922fd73bcb0f490161a5d6a7a9	يواځې په غونډله کې راشي، نو کومه ځانگړې مانا نه ورکوي	language_fundamentals	کتاب
da238e908d7bfcfb09708af89c5e115ede6829f80d153555329c68a37f25e407	زموږ ولس یومتی دی 		زه دافغانستان یم 
da35a9dc92afdabb74dd7d11daec9058ac0f0d12c5dd347a30eddf4134cc0441	ځلان خان ډېر هوښيار او ځيرک هلک دى۔	general	خپلې جملې مې جوړې کړې۔
da9f1b3d19ed8d1153f02b9ff470bdf8bfa02bab75ee1ecd5567bbbacf65f35a	نور څنګه یی؟ کور کی به یی خیریت وي!!!		عنایت صافی
daad16d6c3e8f5dbc54d4394d9bc830490d05150dc653bd62368e7edc5c09fa8	Da faqeer che charta kha halta ye shpa.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
daf7f2d688fb63981bcf32e687c3f67ed7175ddbf0fa75c2bc70bb4906079d9b	عبدالباري جهاني يې. جرأت مند ليکوال دى. 		Self sitation
db02dbfe33694164e177f41c4ba0ed1806dbe8b5cca161c81a31ac8c0a663228	اوس خو دغه سرخوړلے ګېم کوي	general	خپلې جملې مې جوړې کړې۔
db3fd8164bf1ec0a89690c75ca582f865ee6d3c9036cbaef98aabc2df5c5b1c1	وې ئې يره څۀ ښۀ زمانه وه	general	خپلې جملې مې جوړې کړې۔
db6a4404a2005fc4318a34a28d5986fa2dd0dba59ee659963876c5d0f88da363	څوک د چا مدد نۀ کوي سلفيانې، ويډيو ګانې جوړېږي	general	خپلې جملې مې جوړې کړې۔
db7d699398d833ef54b3a504b88c6612d33560bc53ba361f4914ace1b6145fca	له ماشومانو سره لوبې کوې،پريږده چې ويې ګټي.		احمدزى
dbf402fedc29b7f6038e4f243266cc748615f39c470576ffe3f5830bd8555df6	.کې ځایونو		cdc.gov
dc18d58480355aed9cd94e61a91fb97adc16768bdc1354274091e586ccbf74e5	د تورو سترګو نه باڼه پورته کړه	general	خپلې جملې مې جوړې کړې۔
dc1b4cca1f3c3c4ee4fb355957431653c7a5ac61e3a036ece169723a2dcb3561	لس، شل، دېرش، څلوېښت، پنځوس، شپېته، اويا، اتيا، لس تيا، سل	finance,general	خپلې جملې مې جوړې کړې۔
dc22ee8494ecf8904e2cce1201bdfc3e0d8009002e978d4dd7815125c78f5e33	uuba pa daang na byalegi.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
dc4004b57af3da4d0554dba7fdf5eee06ddd7fcaab4dc46727f0d01ee218b35d	دغه دنیا خو موقتي ده بس نو تېره به شي		Self citation
dc45fec81758bb290d34f30c6a561532424cd5fdd6f1e55750802eea0686a2ab	د سیلاة اّثَ یب دریذلې اّثَ ّګْرئ		cdc.gov
dc558ff290b9977e885a1b5d5636f3107942435a7eb6d3c8002439e601d3fb13	الله أكبر		اسلام
dc885edc09d6021aee2d20f1ae4c57aa8440052740f6db315e6e65e2e2e181a5	"د علم روڼ مشال چې نه وی
پښتون به څنګه د سیالۍ مزل کوینه"		کامران خواځک
dd28eb5e65180d003102340cd0fa8acb1826b4fe4a1cc3e33c11ee3f91a36c96	زما پۀ تورو زلفو مۀ وهه لاسونه	general	خپلې جملې مې جوړې کړې۔
de29fe1cfeb456927476b228d9dd2f6db24e71ede371879ff2ac6d1ef2a19b22	بښنه غواړم، روغتون ته څرنګه تللي شم.		ضيا جمال
de439a2dbbcec161014de05acf66513650d9b2d5a8d7c50dfbaeb5708c7bc9fb	د نورو د غلطو خبرونو لپاره جوابونه کوي	general	خپلې جملې مې جوړې کړې۔
de9788d00d56da92a81703e9699d21ce36f550f7b6ed2ec89c3ffb35126e71ef	خلکو ته دونه ارزښت مه ورکوئ چي خپل ارزښت مو له منځه ولاړ سي.	general	نصير احمد وقاص 
deb5c012fce92ee88a504142c4efd2e615ccb2a8d66ee6f402079971424e1fb7	• کَ چیرې ًَ پُْیږۍ چې څٌګَ هضرٍ شیبًْ سرٍ توبس ًّیسئ، هرستَ ّغْاړئ.		cdc.gov
debcddaf78c6d3ca8d1a4dc9d2ee2ac368d3ea97b67c298aa915032c9e48d1da	دا لا څۀ کوې دوه تنه لرې لرې ناست وو	general	خپلې جملې مې جوړې کړې۔
debdc00f040beb9e55b754c5f5e35d6a148bd30fe088969e07d7ecc664abb52e	شونډو کښې ښکاري زما د حسن رنګ لاليه	general	خپلې جملې مې جوړې کړې۔
df1f8a1973d613e9fc38b89a0f0479b6ccda3bd454c44f9185679c75bbc4d931	کوچ ويلي کړه او بيا د غوړو نه شلوم ليرې کړه۔	general	خپلې جملې مې جوړې کړې۔
df6f9555777438f6088352c15fe7787bd472e100cd44d6bc174b0ff0f386cbfb	ژوند د خپلو مټو په زور خوند کړي		Self citation
dfb363d0cc03aa62a9e6e60418b8af6a429007f26858c1713e8da790536c811f	هيڅ لاره او امکان نشته بېله دې چې پښتو د نوي ټيکنالوژي پرخه وګرځي	general	کتاب
dfbeaddf3e4aa5d220610fff4d8e715e22996cd52e9a603a0c4870638309df83	پښين د لويې کندهار ولسوالۍ ده 	history_law_government	لويې کندهار 
dfeb4d76b3a0115c7137027904cdf9e69b237c2647091f4c38e3dda7ae41f8df	ناصرخېل د نېکبيخېل يو ذيلي خاښ دے۔	general	خپلې جملې مې جوړې کړې۔
e053eda4bd2e05687a3ba2514eca15c7079064506cafe0e0e37ebb6ef846d330	جانان دې بد کړي زۀ به ښه کړم	general	خپلې جملې مې جوړې کړې۔
e07be17bff28c3227b5ac9c004689894283dbfffa8687e14496e63a31292381a	ايسپزي افغانان پۀ پښتونخوا کښې استوګن دي	general	خپلې جملې مې جوړې کړې۔
e0802f9e560883ce6ba0593526195db9d91525977fc9095b089d3fbaea73c6c8	د پاکستان په مقابل کې د امریکا د کرکټ لوبډلې بریا غواړو	automotive_transport	نصير احمد وقاص 
e08ded362309c28db2aa0208b30ad891714f5ac77290967aac1769e361722239	د اسلام لومړۍ بناء کلیمه طیبه ده.		Self citation
e1a745e5e0da1d3552eb31010f3baceef705d3176c052d072a7c8dc11b74a082	د پردو زړونو خپلول کله اسان دي	general	خپلې جملې مې جوړې کړې۔
e1abd60bf15665bda57815e5ed384eb44a4834cc0727384291c8cb50c6ffd08c	دا زما اقرار دے چې زۀ ستا ښکلي شيرينه يم	general	خپلې جملې مې جوړې کړې۔
e1ba070592a45504a69727e33e76ec357f65b849c7914162446445529ce0e878	پرېږده ياره پرېږده د سورکو شونډو خيالونه نور	general	خپلې جملې مې جوړې کړې۔
e214935e6019ae2691836434db9a8691fbc06ddf43899d4fccb3ddebbab78775	نن ده کورمې په غاړه ځما جانان ناست او.	general	Self Citation
e22856c65c92e00866e5aedc0ce0dc8191b9d58d652ebdbb02294c0045a8c841	دومره فرېبونه چې دې ستړي پۀ شماره کړمه	general	خپلې جملې مې جوړې کړې۔
e2e9cfeebf4f8f0c4b8c0869941346d43bca01b7d7bbd41b8f5f1312854a22a2	Uuba pa khkata zor kavee.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
e33e9b4664b22fb74d059a4007aec172ebde7ef79f86c2ce999189447b9e1d5a	د پښتني ستونزه د پښتنو د سياسي ننګونو يوه څېړنه ده.		None
e353df6fbde87e70570fe97566017433a70439c49849705ed978791365e4cccf	.شئ پاتې کور په لپاره مودې یوې د تاسې کړي پیل تجرید خپل نفر		cdc.gov
e3c7a1bfb15098d3f14bf439d11429af25a84cdf8f691e5bdfa263174b308a23	"ایا تاسو پوهیږی چی حنګه کولای سو دلته جملی اضافه کړو.

"		خ
e4040c55c1b627eff7e0229b2757f3c042e657d2f8bddfebb0babf76b57e8d65	تاريخي ښار بنو ګل کښي باراني موسم اؤ خواږه خوراکونو.	general	Self Citation
e4716fa284baef825f4f5dce740f0b08d4aad097f0306dd9d282380993b85ac6	یاره جانی ده کار خو دې ډېر ګران دې.	general	Self Citation
e47ba04a8cdf9a759389bc2b9e7c7ef43a02535e5fa2c3da42b0f6902e08cba7	فرداي آزادي لوی نعمت دی		ځان
e4b9e69841d67913e18bbf124d0629a029fdbe0e0af7d821c086fb7b04be86a7	غټې غټې تنخا ګانې ورکوي چې د مشهورتيا د پاره لارې چارې ولټوي	general	خپلې جملې مې جوړې کړې۔
e4c4434d420e61a73709c379522a46f17ce5fdfdf85dc233425b8f2124dddfec	زه دی هر وخت یادوم. خو چی ستا به په یاد یم که نه		عنایت صافی
e4dbace98dd43f8355b8cf1869ccfb934701f740c9183a25d613c0add8822bd9	چې دې وس د بدو نۀ وي	general	خپلې جملې مې جوړې کړې۔
e50ee1b8f7cf12842f91779aec8bfd98ec43ffe07d3252d6e5c5ef23660726b0	نرے باران دے پاس په لوړې ئې وروينه	general	خپلې جملې مې جوړې کړې۔
e51f11941ba11b61d7b281a8e25f10833374d7abdad5222ccdbd58459e4b56a0	کله مکېز د مينې، کله ادا د مينې	general	خپلې جملې مې جوړې کړې۔
e558e70d3cbc86614f61b018f4beac930a164d0b7452150455ceb30feeaa5069	پۀ نيم نظر سره اغيار به خوروزار کړم	general	خپلې جملې مې جوړې کړې۔
e5ce3e2030d1ae1b0908b475ba74d217c1d6649412544234c495e3616ddbd0f0	د ځان سره چغې وهي	general	خپلې جملې مې جوړې کړې۔
e66c305e998d4452a77e1f77330f68840c03aa34b490eaf15d72ca30ba04f3f1	پرچېلک پرچېلک کېږه مه، ښکلى د عقيدې خوئې کوه۔	general	خپلې جملې مې جوړې کړې۔
e68bf9bdbd07e8a01b7258cc35436633ba66a21d9e5b3de98afd817fc778ad11	په میله کي د بیکاره او غریب ملګري څخه انداز مه اخلئ	general	فېسبوک 
e6dc49e6fc4a63e786a316356b461555aeff71648cac6cf45fc478a09d814f7c	زه يو رنځپوهنې له تلی وم		خپله ليکنه ده 
e7151381153715b4b191426e62977068b29e717c2873e765c3c8eaaf57d9bc0c	مخکې نه لیدو یا ورتګ ته ډاکټر		cdc.gov
e717fd5e453f90a6d4fcfd5843159ead4b50d0b5e9fddf333920e35448ee5958	"سلام څنګه تاسو څنګه یاست.
"		Self citation
e72756236dc839ee6fed819a9ef042f16314ce1fab9195431051fe4a4e9e233e	خپلواک گړ په يوه غونډله کې يواځې او له خپلې ځانګړې مانا سره راتلای	language_fundamentals	کتاب
e78d702abd764b581aad2a2a9f6cfd3999dd5bc243df674da7bd0563830971f4	په افغانستان کې تر ټولو اوږد سیند کوم یو دی؟		پوښتنې او ځوابونه
e7b4cfb7cf2d195ecb445aa0613da259f367e6504705d3e2679f12799e8a5fa4	يو، دوه، درې، څلور، پنځه، شپږ، اووه، اته، نهه، لس	finance,general	خپلې جملې مې جوړې کړې۔
e7c47fbef1969bd61863bd1446048f32cc86d977098d07b6f83907f714604c47	مور د الله تعايى' يو انعام ده،چې شکرانه يې هېڅ انسان نسې پوره کولې.	general	ليکونکى احمدزى
e81dcf000b88784cd95e23be419ebf09f6e161cc97a49aa4caf702916946b0f0	دا بې له تا ژوندون به څه کړمه زۀ	general	خپلې جملې مې جوړې کړې۔
e939c94f03cfdfc500074177edb27a7c9a4085c1db3ce8053cdbfcd10d1e0a77	زه اوس چیری ولاړسم؟		زه دافغانستان یم 
e9a0aea12480c23be3265fe0ae9cb555c846b37c88fce2ae90ee8edca6d93703	د بابا ږيره ډېره ببره شوي ده نايي له ئې بوځه	general	خپلې جملې مې جوړې کړې۔
e9a4a9d2a546a48f8da4390bbce967444a14e8ba2a5d7b9604f3c92af28cfacc	زما هم ژوند د يوې شپې دے سهار سبا چې شي مړه کېږم	general	خپلې جملې مې جوړې کړې۔
ea568cb42df8ca02c173e27176e13103429140674dbc07aa94ceb1ac5ff5329c	کۀ چرته اېکسيډنټ يا څۀ بله پېښه مخې ته راشي	general	خپلې جملې مې جوړې کړې۔
eac3c890a23eb12b1aa5c13ca866d510e610f1294e4dce24842d2328447359d1	Daroghjan au lafajan wroona dee.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
eac46576bfc01e74b020ccc0b0fc67a3413727736a32229db9a18757af31931a	• خپل کْر ُیڅکلَ ګبزي هٌقل سرٍ هَ ګرهْئ.		cdc.gov
eb3401ae231172ef2b6fd081a8af2eb773ebcd339d81575a5129da16fe757e66	د افغانستان د خلګو دين اسلام دي ‌		پښتو 
eb83359c0ab1b641c46c02e921e8a6175d22f919d75898ff17b37fea7d378343	رنځپو د رنځور درملنه کوى په روغتون کې.	general	احمدزى
ebc878f66791c4e3ce06b06d95fea86440f0b5c969b632a61aec42ed2c2797eb	.کړئ پیل قرنطین سره له یې اړ تاسې		cdc.gov
ebd756579dd7fc7afaeba97fdd6b9f5c050f2132446293e027bc497b03adee05	زه دغه کار کوالی شم، هغه لوړ ټوپونه اچوالی شي	general	کتاب
ebe96c78eef3d6f32dfdaa77abb5488ccefd8c7509bcf256c6d6d7beeae6048e	ښې چارې	general	خپلې جملې مې جوړې کړې۔
ec14006398ac826982a8fb68e39be8ae67cf86443938593e211bcfd6f6faf921	نن د شپږم سميسټر پنځم امتحان وو	general	Selfs citation 
ec287d9bd82e9494500cd4452e56bad1c6fc5ba867a9fb58405bb02e40d457f3	پښتون وطن د قدرتي شتمنيو نه ډک دې	general	وسايل 
ec5ed1c4d11ab59d7cad793f18baf3f962c92af857c4aaba456d4f93c6a9972b	بنيسولې کښې کیلې ته کېسي وايي.	general	Self Citation
ed006ddc8ebb23d4885bf8a8eb2546e704c7cb3bdfd5e7a405c35573479d80c9	ده خواړو وروسته اوبه څښل ضیان نه لرې	healthcare	https://www.usatoday.com/story/news/factcheck/2020/08/19/fact-check-drinking-water-while-eating-doesnt-cause-digestive-issues/3375622001/
ed02e0f2a8a4b4ad24a0453aee2b75c5ac404d4b6085bf50bd53bec847120b78	زه دافغانستان اوسیدونکی یم.		زه دافغانستان یم 
ed3c5dddf63db5a675736a027e49bb7c61f9a089ba7a1eee0fcb4c5fb3eacecf	جنګره یو مهلک رنځ دی ، چه له وایرس ده وجی کیګی۔	healthcare	self citation
ed4eca9facba555e3fdf3cb7e1b3c975fc6fcac971ab511432e5010366e71e53	زۀ دې پۀ ژوند جدا د ځان نه کړمه مړه به مې کړې 	general,media_entertainment	خپلې جملې مې جوړې کړې۔
ed960be9bf61a9018940f923622a185192c629dc946c38535c97eb3a7dac7bcb	هم شوي واکسین تاسې که حتی کلکیږي،		cdc.gov
ed99ed9b513fe898a1b446d7ea6ae20c5c8aa69ff4525b9f71d014c2437f915c	خانه وران مې نۀ کړې د تنکۍ زنې خالونه	general	خپلې جملې مې جوړې کړې۔
ede19e840682aa7e5411c5abd0ee5c86471472011f1c520a8ddcbd0e18f8a6f9	ښایسته وطن می.		وطن
edf75a16921a8b4fb2eb1a82944866637b7b317c8b541f30c2512f5b6f17bf1c	ګپ شپ ؤ او ټوقې ټقالې به وې	general	خپلې جملې مې جوړې کړې۔
ee073b710e6d99c7dce01ec402cf67cb41488f5000729e333f70cc4afa2461b6	خندا کۀ په ژړا وي دا ژوند به دې تېرېږي۔	general	خپلې جملې مې جوړې کړې۔
ee1ab36d563e2a54f21865bb1c7518e01ae8ccf0210fd98aa0bfa87b9c83d4b6	وطن ښکلی دی.		وطن
ee1fc8b6ed5e71958a37d5780184268813e3b807b894b7d3daed1dcfcae5ce37	اوسئ مخ سره خطر ډیر خورا		cdc.gov
ee2fce83561cbf2c8f7e9494581ce1be0c8876c9edb18e285aacb45a2f4d091c	يوولس، دولس، ديارلس، څوارلس، پنځلس، شپاړس، اوولس، اتلس، نولس	general	خپلې جملې مې جوړې کړې۔
eeb9d87a285271ade3aad51f62d6f8a67c3c16789ed629354025c00ff9a2adbe	صبر وکړي هر څه به سم شي	general	by my own
eefaf23da9b4bfa0708fdbe3b2e15c31ec2369c869bdef2b61b2782ee61feaba	لاس د مينې راکه په دې نۀ يم چې به څه کېږي	general	خپلې جملې مې جوړې کړې۔
ef056d85061c8af0cd57c95d2becc03d51fef7217e31b773aff470d8ea468ea8	شرایطو ځانګړي د کې سیمه خپله په		cdc.gov
ef42c218be2a6da0e524c49c161761feeb4553735a44170f9513f4054f6f4f2a	په سطحې او شیان کیدونکي مس		cdc.gov
ef776132ea86174e51ac3116b16b462ac2c69a028f37f1fb6f48bc57641a7fb7	هغه له ونې وغورځېد، ننگيال سخت وډار شو	general,language_fundamentals	کتاب
f0167004a5b0d5508ca03b3a34351ede95d7dd8a350773299c8420bc7b81e55b	ماشوم خپل د تاسې چې ووایی ته		cdc.gov
f031f275a8222d3b9854470e16521d7e055ae67e9d991b11dd44e26b86e65a35	زه نه غواړم چې مړ شم. 	general	ISMAIL ZIAR
f0347de13227beb61609cefa1c22aafab4c4c79d886a41a5eae8a5e46231e961	زه یو د کمپیوټر ښوونکي یم.	general	پښتو وینا
f0479ed003594d407f27cc3c6b4bb8d5e5868cd1730627ed33462dbbc86ab13d	کړئ ترلاسه مرسته نه ځای کوم د		cdc.gov
f0749b3a2949c89cfbadb18e240ea954f64a29991fc47f808046bc65e112b484	د اسلام د خوږ پیغمبر ص نوم څه دی؟		اسلامي معلومات
f076c0a8dea082ada97f1866496754665d92f50fda262379949a7b3460573704	کوئ احساس ناروغۍ د پرمهال سفر د که		cdc.gov
f0c9e1cba51dbb489dc41053467f8d980858148bfe412f76859cddda7195031b	مورې ما سهار مانځه ته را پاورته نه کړې		ځان
f0f96cf7ef1c5fa15d494cb0f5e2e0025f20389c93c466778f141391fc08a557	ډ خلکو حقوق او ازادۍ تر پښو لاندې شوې دي. 	history_law_government	عام
f1015443d1980d3a0a8ef50ca37406f0fcafbebff4b3dc832b39690f95b4276c	زما نن امتحان ډیرسخت وو		زمانن امتحان ډیر سخت وو
f11ff85acc29ea5fa111956be7a500c251a4b4c4e8f459a804336a9dbf253444	افغانستان د ميني ټاټوبي ده.	history_law_government,media_entertainment,general	Afghanistan culture 
f197faa86bc3d3060970d5a9db971a150a441dceea186aa0d31af7489c95fd8c	تبه، ده سترکو خُګ او ده خولی پښیدل ده جنګری وړومبی علامات دی۔	healthcare	self citation
f282b7b9b3769d1d8b717fda4266b7675d695b88d762fda39afe09975f0c59d8	کله کله سړی د هغه چا په خوا هم شي چې همېشه یې خلاف	general	نصير احمد وقاص 
f2876ccd01dd264abc8478a05ee535d1e1ff5158a5ebcc0198680f5b19116dfd	چی زړه دی نه وو نو مه ځه 		چی زړه دی نه وو نو مه زه
f288fce4ebd3dc253999d8f379e9cc8ed9174c0c6dfa47070e4fd99116bdd2a7	پښتانه ولې دومره جنسي تنده لري؟	general	خپلې جملې مې جوړې کړې۔
f296c57b4e362b8c27e20883576580842c4f4cdc7ccd827ae084a8a179c7e23c	څنګه دې مېلمه کړمه زۀ د زړۀ پۀ کور کښې	general	خپلې جملې مې جوړې کړې۔
f2fdf1cab2f3c051467ef3b24a2311e6fe62ce738daa40baef95a223a08e1c91	دا ارمان به زۀ د دوي پوره کوم	general	خپلې جملې مې جوړې کړې۔
f30a29585af5cd60fb56cc0c62ed699ff703cdb97ead4cec7fbaeab39b498a7d	Kha da che da khar khkar nishta.		https://ww.web.pk/2017/best-pashto-mataloona-proverbs-with-english-translation/
f38ae95f144cb93bd96f092cbcc094337f75b6d1830d923e58f5ec1784c31afa	.کاروئ مه ټیکسي یا ټرانسپورټ، ګډ		cdc.gov
f3f96508eb4f80daa7bff4eef0d2a18ef8bd2a3fbe5ec9d6247aef816f14d224	هغه وډار شو، هغوی ډېر خفه شول، اوبې سړې شوې	language_fundamentals,media_entertainment,general	کتاب
f413c8b87ebb2ca4688c9abdbbd9f00dc5fb5ee26e071c76e71f9ee549011e55	خو دپلار لپاره مې ځان ډېر ټينګ کړ	general	کیسه
f50dad174ed26c0391f110f7d48f57e8646f63c1c8bc02eea746f41a5b6b17c6	ثیرّى خًْذي ّ اّسئ		cdc.gov
f519e2838362e064a1f6bd3846054fd595b6a7af7609c214f17e483e9def87b2	کوم چې په پښو درېدونکي دي د چارج کېدو وړ بیټرۍ لري.	technology_robotics	کتاب
f5497019bfb3bca01b6a7e6a63be2ec021e3a3527c583fb6d32ffabe330721d3	څه وائي پۀ سترګو کښې ناست دے راته غلے دے	general	خپلې جملې مې جوړې کړې۔
f57363cce618fa39ccd66d2758e96243722f4229cb0a2a659003bfecc99dafef	همسایه ګان دې خار بولي?	general	نصير احمد وقاص 
f599e31d14854c7865a3740caed958a59284654ba6f22249c49e8b06c714e8dc	هله ژر سه.		هله
f5d56140e6886436733a651cd95f7673bff87e1eeb61e38c556b79127c7c148f	ولی موږ زده کړه کوو؟		زه دافغانستان یم 
f5dc3bea1f42ebbcb3b1b7b965065d6d7e874c575fe3c78e61baf39988ee0839	دیګدان سترګی په وږی کی دی.		تنز
f61f135ed14b0ed367b494f5dfae045ff8d48dc3a76560ade8e08e9326fc386c	هر څوک ورسره چغې وهي، د خبرو نه خلک وتلے دے	general	خپلې جملې مې جوړې کړې۔
f6e5039796f05265c76572467e1ac8aca6c7e4553fd054cd9348cfc6e93850c6	احمد شاه بابا ته چاویل چی دومره سفرونه وکړه؟		مسخره
f74ce9d2cc62fa512feeb6f39265070dcb6f1b2878ce4e1978a23df15e0fbbb5	داسي کورنۍ خوند کوي.	general	فېسبوک 
f7887c0e17bef504954cd345c2ee9a0b7d7940a41206aa125a810490e5601c55	زم مورنۍ ژبه پښتو ده		ژبه کلتور
f79ebdec42a6817df74b9761241d58c3114ff157ef0a0e042e3349e5870ee321	روژه باید مونږ داسې پلان کړو چې مونږ ځان ته په کې بدلون ورکړو	general	کتاب
f7c6d52665c17ac27c6a9b487ec9fcaf93bab54167c1704b834a2f266bfed354	زه غواړم خپل کلتور ته وده ورکړم		Pakteen1pakteen@gmail.com
f8208387cc828820784f1d7b13929b6b131d3ed5987702ca1fe029955c4bf68b	ته د چا په مذهب یې		Self citation
f8495fe7b762affb73e69c63213e1e993df2c4b1195a74bb7dd7753e054a6b30	پۀ اُور د جدايئ مې سېزې ولې جانانه	general	خپلې جملې مې جوړې کړې۔
f8554716bc6f877f19a6d87c501f45006e4a7c38044f18774f51fad56d868bda	ايسپزي يا يوسفزي درانه پښتانه افغانان دي	general	خپلې جملې مې جوړې کړې۔
f86a93f32215794fdead005d534649e6bc65350bd0d6dcbf4371972736f76906	تل به وي روښانه پۀ دنيا زما او ستا مينه	general	خپلې جملې مې جوړې کړې۔
f8b7a32e46f810815adde244094e1fc1117dc9d2b3fd571c2410550210c0163c	آيا ته نه پوهېږې؟ 	general	ISMAIL ZIAR
f8bafe8f9278f1e149709457c6084c5535c7c2f015663e89151da076780b213c	ده ډوډۍ خوړلو وروسته اوبه څښل هیڅ ضیان نه لرې.	healthcare	Self
f8d3b50399486e2b8451d68b64f6903e27511a01cc123c247a97e652f0703204	په قرآن کریم کې تر ټولو لوږد سورت کوم یو دی؟		اسلامي معلومات
f90cf9d8ce01f220df5bb9dbc26f05bd6512965c93f57a79a61c8dcba1e3bebe	تر ټولو عام ډول یې د الوت د وخت پر بنسټ کار کوي	technology_robotics	وېب پانه
f92506557b8a63c816abcd2094f5a24101def14f887467e7cb97446bc1c3f4a9	وروک د مينې نوم شه دغه حال ته چې نظر کړي څوک	general	خپلې جملې مې جوړې کړې۔
f993381fdb6c71c3a1bdc4267f89f1f4074d146ebd8fca7d7aa3aeb0ba324461	د بابا د نسوارو ډبے څه شو	general	خپلې جملې مې جوړې کړې۔
f9ece9301cdc0a49f8fd509483d89c931037f4a0ae95547916e13b37c5ab9e7e	دفتر ته راننوت وې صوفي صېب ولې څۀ وشو	general	خپلې جملې مې جوړې کړې۔
fa12e947e8e78dbe1aeaaa32420994bbe91c1c8a7c523d19025ac20b4bab27fc	ﷻ		سلام
fa4b4c208bb23168b871e2730ae7074b2e7a1c11be652a3410448590a354a131	"دوی دوکان ته تللای سي.
دا زما لوره ده."		Self Citation
fa8732c69821f626dab199f091508d307d2264d4342b39a21bd862391fe3c3ee	ډېره مينه مه کړه، لېونے به شې ميئنه۔	general	خپلې جملې مې جوړې کړې۔
faa3f9a7049ec47782bfbd1e7fb78657cdb71039f3aa817638b7103c2843c487	دا ستا د لاسه پۀ نصيب مې شوګيرې دي	general	خپلې جملې مې جوړې کړې۔
faa5af5c3f367d8c65298f5e2f24ca7d1ca75e8143bd49ae98a5bfbcc4be42eb	نن مو په ډوډۍ کط څشي پاخه کړي دي؟	general	eigen
fab9c32c075f94637412053697c4ffeba9dd0abc075c743bb73f2231583f6266	او که دواړه غواړې بیا هم علم وکړه	media_entertainment,nature_environment	کتاب
fbbbd3edfcd70a729154436a853d4f6c3c10d0877c4955408400387253d03e25	زه پنځه وروڼه لرم		Self citation
fc47d5d1b4e2bf115522a325270f273d92733f5268c281a4f81d7f8169234fc5	راسه نو		وطن
fc4c53e52249f5b592e08e32a35de2b29377a801d304aacdc832daff67b5243c	پښتانه نزدي سل میلیونه وګړي دي		خپله ليکنه ده 
fc562cb52eafb9c4d8e663675ef080db1284b382c981b113c2f6049cbd0ce73a	"
موږ خورا په ښه انداز روان یو، او انشاالله ورلډکپ به هم راوړو?"	general	نصير احمد وقاص 
fc93de31902a10d9a626a66771b397d027cbfd5e8bc478bebfc81c394a6a3884	مرګونه او ژوبلې پۀ کښي وشوې	general	خپلې جملې مې جوړې کړې۔
fcd0b6a62cba2c3b8f85771ea7b8cc4fec154a90a635ed919df8762f8ab4fe19	وطن راته ګران پرما دی.		وطن
fcd5be6da3873db3d6cb44590a71548d7f47725db37a952bc99acb7579853282	پۀ ما دې سپین لاسونه سرۀ کړل		عبدالرحیم فدا د افغان ویاړ مسؤل
fcf52bb8ba5868cc63b88203e96307150ab605b4c2a8e2a1876741625de99f0b	ملا خداى دى جنتې که ـ د ماښام ازان وختې که.		ليکونکى احمدزى پښتو پټه
fd04677f4da53646c2c6355b68ea861aca20f60ca854fb0edf0d61e55a6a71a4	د خوست د يعقوبيو ولسوالۍ. 	general	بهادر 
fd051453bde07c26b10082585d859d1e151fb22774a540382fe6f6810c14388d	محمد ص په څلوېښت کلنۍ کې په پیغمبرۍ وټاکل شو.		اسلامي معلومات
fd24c544607f5b96516fda8162cbaae3f6d334f1519f7b4b248dac8a9921f9b2	زرغونه انا یو پیاوړې ښځه وه		ښځې
fd37492f98b68b8f135f6dc74e2eb18ac71a6683d211a743533b175dfe9429cd	"ځغله ناځوانه
ای تاته وایم.
دلته راسه.
"	general	احمد زما ورور دی.
fd81d64e548faa5938a1bbf128b41a6764f262fb6348ae78d3829c19fc775bbc	هغه انسان هېڅکله نه پښېمانه کیږي او تاوان نه کوي.	media_entertainment	کتاب
fd883c6271f8a2334720f1004836ba75f52d272501fb67429d85d104e208c73f	افغانستان يو لوي مسلمان هېواد دی		خپله ليکنه ده 
fd8c9e6c9e9a931ffa79e89a5cd6b13f41f78332c1034852d9caed267b74f639	نن شه ماتل سبا به لاړ شې، مازدیګر ده 		اتل زلمی
fd8fafc0ff8e63d7579dbd56f4b411bff753f9f54132093020bcf8046cdd9680	سلام مي ومنه	general	زه
fda1650c168308eae909f9742b8b8dfee10423da09f179a6b39d8a698ebde9e3	زه او زما ملګري د جمعې په ورځ سروبي ته په چکر ځو . 	general	عبدالمالک اميرزوی 
fdbda8bc901d15b0650b6a3328edcf682ef69d2e982ce437983f2e0420c66dba	مخته ګوره بيا شېرېږا.	general	Self Citation
